Canias Kod;Varyans-TR;Varyans-EN;Ana Ürün-TR;Ana Ürün - EN;Moq;Paket Adedi;Status;Kategori;Ana Ürün Kodu;Ürün Kısa Kodu;Katalog ID;Katalog Sayfa Numarası;;;;;;;;;;
01.39.5031-25;SAFİR TELESKOPİK A5 ÇERÇEVE SET ŞEF  ;SAPPHIRE A5 MAGNETIC TELES. SET Y TRANSPARENT 25*25;SAFİR TELESKOBİK ÇERÇEVE SET;Sapphire Telescopic Frame Set;0;10;A;01.2;06;01206;01206002;0;;;;;;;;;;
01.39.6031-25;SAFİR TELESKOPİK A6 ÇERÇEVE SET ŞEF  ;SAPPHIRE A6 MAGNETIC TELES. SET Y TRA 25*25;SAFİR TELESKOBİK ÇERÇEVE SET;Sapphire Telescopic Frame Set;0;10;A;01.2;06;01206;01206003;0;;;;;;;;;;
01.45.2911;KANCA SEPET TUTUCU TELESKOPİK Y SET SEF;Wire Basket Holder Telescobic Set (wf)) ;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);0;10;A;01.2;07;01207;01207001;0;;;;;;;;;;
01.45.2912;KANCA SEPET TUTUCU TELESKOPİK Y SET SİY;Wire Basket Holder Telescobic Set (wf)) ;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);0;10;A;01.2;07;01207;01207002;0;;;;;;;;;;
01.45.2913;KANCALI SEPET TUTUCU TELES. SET YRA BEY;Wire Basket Holder Telescobic Set (wf) W;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);0;10;P;01.2;07;01207;01207003;0;;;;;;;;;;
01.45.2914;KANCA SEPET TUTUCU TELESKOPİK Y SET KIR;Wire Basket Holder Telescobic Set (wf) R;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);0;10;A;01.2;07;01207;01207004;0;;;;;;;;;;
01.45.2915;KANCALI SEPET TUTUCU TELES. SET YRA MAVİ;Wire Basket Holder Telescobic Set (wf)) ;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);0;10;P;01.2;07;01207;01207005;0;;;;;;;;;;
01.45.2916;KANCALI SEPET TUTUCU TELES. SET YRA SARI;Wire Basket Holder Telescobic Set (wf) Y;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);2000;10;P;01.2;07;01207;01207006;0;;;;;;;;;;
01.45.2917;KANCALI SEPET TUTUCU TELES. SET YRA YEŞ;Wire Basket Holder Telescobic Set (wf)) ;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);0;10;P;01.2;07;01207;01207007;0;;;;;;;;;;
01.45.2918;KANCALI SEPET TUTUCU TELES. SET YRA TUR;Wire Basket Holder Telescobic Set (wf) O;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);0;10;P;01.2;07;01207;01207008;0;;;;;;;;;;
01.45.2919;KANCALI SEPET TUTUCU TELES. SET YRA GRİ;Wire Basket Holder Telescobic Set (wf) G;TEL SEPET TELESKOBİK SET (KANCA);Wire Basket Telescopic Set (Plastic Hook);0;10;P;01.2;07;01207;01207009;0;;;;;;;;;;
01.45.1911;VİDALI SEPET TUTUCU TELES. SET VRA ŞEF;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208001;0;;;;;;;;;;
01.45.1912;VİDALI SEPET TUTUCU TELES. SET VRA SİYAH;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208002;0;;;;;;;;;;
01.45.1913;VİDALI SEPET TUTUCU TELES. SET VRA BEYAZ;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208003;0;;;;;;;;;;
01.45.1914;VİDALI SEPET TUTUCU TELES. SET VRA KIR;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208004;0;;;;;;;;;;
01.45.1915;VİDALI SEPET TUTUCU TELES. SET VRA MAVİ;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208005;0;;;;;;;;;;
01.45.1916;VİDALI SEPET TUTUCU TELES. SET VRA SARI;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208006;0;;;;;;;;;;
01.45.1917;VİDALI SEPET TUTUCU TELES. SET VRA YEŞİL;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208007;0;;;;;;;;;;
01.45.1918;VİDALI SEPET TUTUCU TELES. SET VRA TUR;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208008;0;;;;;;;;;;
01.45.1919;VİDALI SEPET TUTUCU SET TELES. VRA GRİ;Fixing Adptr w. t.crew Telescopic Set (w;TEL SEPET TELESKOBİK SET (VİDA);Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;08;01208;01208009;0;;;;;;;;;;
70.12.31;ELİT VİDALI TEL SEPET TELESKOBİK PLEKSİ Y SET ŞEF;Elite Wire Basket Telescopic Set (Thumbscrew);ELİT TEL SEPET TELESKOBİK SET (VİDA);Elite Wire Basket Telescopic Set (Thumbscrew);0;10;P;01.2;09;01209;01209001;0;;;;;;;;;;
01.39.4231;MİNAR TELESKOPİK Y A4 ÇERÇEVE SET SEF  ;"Set of Vertical Magnet Frames A4 Trans.
";DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;A;01.3;01;01301;01301001;0;;;;;;;;;;
01.39.4232;MAGNAPLUS A4 MANYETİK SET SIY;"Set of Vertical Magnet Frames A4 Black
";DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;P;01.3;01;01301;01301002;0;;;;;;;;;;
01.39.4234;MAGNAPLUS A4 MANYETİK SET KIR;MAGNAPLUS A4 MAGNETIC SET RED;DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;P;01.3;01;01301;01301003;0;;;;;;;;;;
01.39.5231;MİNAR TELESKOPİK Y A5 ÇERÇEVE SET SEF  ;MAGNAPLUS A5 MAGNETIC SET TRANSPARENT;DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;A;01.3;01;01301;01301004;0;;;;;;;;;;
01.39.5232;MAGNAPLUS A5 MANYETİK SET SIY;"Set of Vertical Magnet Frames A5 Black
";DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;P;01.3;01;01301;01301005;0;;;;;;;;;;
01.39.5234;MAGNAPLUS A5 MANYETİK SET KIR;"Set of Vertical Magnet Frames A5 Red
";DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;P;01.3;01;01301;01301006;0;;;;;;;;;;
01.39.6231;MAGNAPLUS A6 MANYETİK SET SEF;"Set of Vertical Magnet Frames A6 Trans.
";DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;P;01.3;01;01301;01301007;0;;;;;;;;;;
01.39.6232;MAGNAPLUS A6 MANYETİK SET SIY;"Set of Vertical Magnet Frames A6 Black
";DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;P;01.3;01;01301;01301008;0;;;;;;;;;;
01.39.6234;MAGNAPLUS A6 MANYETİK SET KIR;"Set of Vertical Magnet Frames A6 Red
";DİKEY MIKNATIS ÇERÇEVE SET;Set of vertical magnet frames;0;10;P;01.3;01;01301;01301009;0;;;;;;;;;;
04.11.579;MAGNUM  KISA ÇERÇEVE TUTUCU SET GRİ;Magnum Power Movable Frame Holder Short;MAGNUM ÇERÇEVE TUTUCU;Magnum Frame Holder;0;10;A;01.3;02;01302;01302001;0;;;;;;;;;;
04.11.513;MAGNA3 ÇERÇEVE TUTUCU;Magna 3 Frame Holder;MIKNATISLI ÇERÇEVE TUTUCU 3KG;Magnetic Frame Holder 3kg;0;10;A;01.3;03;01303;01303001;0;;;;;;;;;;
04.11.523;MAGNA5 ÇERÇEVE TUTUCU;Magna 5 Frame Holder;MIKNATISLI ÇERÇEVE TUTUCU 5KG;Magnetic Frame Holder 5kg;0;10;A;01.3;04;01304;01304001;0;;;;;;;;;;
04.11.533;MAGNA5 DOUBLE ÇERÇEVE TUTUCU;Magna 5 Double Frame Holder;MIKNATISLI DUBLE ÇERÇEVE TUTUCU 5KG;Double Magnetic Frame Holder 5kg;0;10;A;01.3;05;01305;01305001;0;;;;;;;;;;
04.11.543;MAGNA5 L ÇERÇEVE TUTUCU;Magna 5P Frame Hodler;MIKNATISLI PARALEL ÇERÇEVE TUTUCU;Magnetic Frame Holder Parallel 5kg;0;10;A;01.3;06;01306;01306001;0;;;;;;;;;;
04.11.599;YAPIŞKANLI METAL PLAKA;Adhesive Metal Plate;METAL PLAKA YAPIŞKANLI;Adhesive Metal Plate;5000;10;A;01.3;07;01307;01307001;0;;;;;;;;;;
60.10.203;TRIGGER MANYETİK 30/L ÇERÇEVE TUTUCU SET ;Trigger Frame Holder Set 250 mm;Trigger Çerçeve Tutucu;Trigger Frame Holder;0;4;A;01.3;08;01308;01308001;0;;;;;;;;;;
04.11.091;VANTUZ ÇERÇEVE TUTUCU 30MM;Suction Cup Frame Holder;VANTUZ ÇERÇEVE TUTUCU;Suction Cup Frame Holder;0;20;A;01.4;01;01401;01401001;0;;;;;;;;;;
01.76.501;BOSTON MASAÜSTÜ ÇERÇEVE TAŞIYICI SEF;Boston on Desk Frame Holder;BOSTON MASA ÜSTÜ ÇERÇEVE TUTUCU;Boston on Desk Frame Holder;1000;10;A;01.4;02;01402;01402001;0;;;;;;;;;;
04.11.071;MASAÜSTÜ DİK ÇERÇEVE TUTUCU;Frame Holder for Desk;ÇERÇEVE AYAK;Frame Foot;0;10;A;01.4;03;01403;01403001;0;;;;;;;;;;
04.11.081;AÇILI MASAÜSTÜ ÇERÇEVE TAŞIYICI SEF;Angled Frame Holder for Desk;ÇERÇEVE AYAK;Frame Foot;0;10;A;01.4;03;01403;01403002;0;;;;;;;;;;
04.11.041;AÇILI MAXI R  KASA ÇERÇEVE TUTUCU;Maxi R Angled Frame Holder;AÇILI KASA TUTUCU ÇERÇEVE;Maxi R Angled Frame Holder;0;10;A;01.4;04;01404;01404001;0;;;;;;;;;;
04.11.161;HAREKETLİ ÇENGEL ÇERÇEVE TUTUCU SET  ;Suspension Hook Frame Holder Right Left Set;ÇERÇEVE ASMA ÇENGEL;Plastic Hook Frame Holder;0;10;A;01.5;01;01501;01501001;0;;;;;;;;;;
04.11.191;MAXI HAREKETLİ ÇENGEL ÇERÇEVE TUTUCU SET;Maxi Suspension Pls Hook Fr. Holder Right Left Set;ÇERÇEVE ASMA ÇENGEL MAXİ;Maxi Plastic Hook Frame Holder;0;10;A;01.5;02;01502;01502001;0;;;;;;;;;;
04.11.181;XL HAREKETLİ 17 MM ÇENGEL ÇERÇEVE TUTUCU SET ;XL Hook Frame Holder;ÇERÇEVE BORU ASMA ÇENGEL 16MM;Hanging Hook Frame Tube;0;10;A;01.5;03;01503;01503001;0;;;;;;;;;;
04.11.171;XL HAREKETLİ 25 MM ÇENGEL ÇERÇEVE TUTUCU SET ;XL Movable Hanging Frame Holder set 25mm;ÇERÇEVE BORU ASMA ÇENGEL 25MM;Hanging Hook Frame Tube 25mm;3000;10;A;01.5;04;01504;01504001;0;;;;;;;;;;
04.11.201;KEP KLİPS YATAY ÇERÇEVE TUTUCU;Horizontally Wire Clip Frame Holder;YATAY ÇERÇEVE TEL SEPET TUTUCU;Wire Basket Horizontal Frame Holder;0;20;A;01.5;05;01505;01505001;0;;;;;;;;;;
04.11.211;KEP PARAL ÇERÇEVE TUTUCU SAĞ SOL SET;Vertical Wire Clip Frame Holder;DİKEY ÇERÇEVE TEL SEPET TUTUCU;Wire Basket Vertical Frame Holder;0;10;A;01.5;06;01506;01506001;0;;;;;;;;;;
04.11.141;DOUBLE ÇERÇEVE TUTUCU ;Double Frame Holder Fixed;ÇERÇEVE BİRLEŞTİRME APARATI;Frame Connector;0;20;A;01.5;07;01507;01507001;0;;;;;;;;;;
04.11.221;METAL KANCA ÇERÇEVE TUTUCU ;Hook Clip Frame Holder;ÇERÇEVE ASMA TEL KANCA;Hook Clip Frame Holder;0;10;A;01.5;08;01508;01508001;0;;;;;;;;;;
04.11.241;BORU C ÇERÇEVE TUTUCU 16 Ç;C Clip Frame Holder;BORU ÇERÇEVE TUTUCU;Tube Frame Holder 16mm;0;20;A;01.5;09;01509;01509001;0;;;;;;;;;;
04.11.231;BORU ÇERÇEVE TUTUCU U 10 Ç;Frame Holder for tube Dia 10;BORU ÇERÇEVE TUTUCU 10MM;Tube Frame Holder 10mm;0;20;A;01.5;10;01510;01510001;0;;;;;;;;;;
04.11.101;HALKA ÇERÇEVE TUTUCU;Hanging Ring Frame Holder;ÇERÇEVE ASMA HALKA;Hanging Ring Frame Holder;0;20;A;01.5;11;01511;01511001;0;;;;;;;;;;
04.11.121;KANCA ÇERÇEVE TUTUCU;Hanging Hook Frame Holder;ÇERÇECE ASMA KANCA;Hanging Hook Frame Holder;0;20;A;01.5;12;01512;01512001;0;;;;;;;;;;
61.05.123;RAY YAP BANT PROFİL 1240 MM 1X19 KÖPBANT;Adhesive Deep Freeze Profile 1240 mm;YAPRAY PROFİL;Yapray Profile;0;10;A;01.6;01;01601;01601001;0;;;;;;;;;;
61.05.101;PİRAMİT ÜNİVERSAL TUTUCU;Universal Holder Clip;PİRAMİT ÇERÇEVE TUTUCU;Pyramid Frame Holder;0;10;A;01.6;02;01602;01602001;0;;;;;;;;;;
61.01.0103-1000;PİRAMİT MANYETİK SET 1000 MM;Deep Freeze Magnetic Set 1000 mm;Piramit Deep Freeze Profili;Pyramid Deep Freeze Profile;0;1;A;01.6;03;01603;01603001;0;;;;;;;;;;
61.01.0103-2000;PİRAMİT MANYETİK SET 2000 MM;Deep Freeze Magnetic Set 2000 mm;Piramit Deep Freeze Profili;Pyramid Deep Freeze Profile;0;1;A;01.6;03;01603;01603002;0;;;;;;;;;;
09.15.2502;A2 SPACE OP ÇERÇEVE TEK YÖN 25 MM GONYE;Aluminium Frame ‘Space’ 25 mm A2;SPACE ÇERÇEVE 25MM;Aluminium Space Frame 25mm;0;1;A;01.7;01;01701;01701001;0;;;;;;;;;;
09.15.2503;A3 SPACE OP ÇERÇEVE TEK YÖN 25 MM GONYE;Aluminium Frame ‘Space’ 25 mm A3;SPACE ÇERÇEVE 25MM;Aluminium Space Frame 25mm;0;1;A;01.7;01;01701;01701002;0;;;;;;;;;;
09.15.2504;A4 SPACE OP ÇERÇEVE TEK YÖN 25 MM GONYE;Aluminium Frame ‘Space’ 25 mm A4;SPACE ÇERÇEVE 25MM;Aluminium Space Frame 25mm;0;1;A;01.7;01;01701;01701003;0;;;;;;;;;;
09.08.2503;A3 AYAKLI MENÜ PANOSU 25 MM;Menu Board Display A3;AYAKLI MENÜ STAND;Menu Board Display Stand;0;1;A;01.7;02;01702;01702001;0;;;;;;;;;;
09.08.2504;A4 AYAKLI MENÜ PANOSU 25 MM;Menu Board Display A4;AYAKLI MENÜ STAND;Menu Board Display Stand;0;1;A;01.7;02;01702;01702002;0;;;;;;;;;;
09.10.4200;A0 85*120 TEKRLEKLİ PANO ÇFT YÖN GNYE 42;Double Side Display with wheels A0;TEKERLEKLİ KALDIRIM PANO ÇİFT YÖN;Double Sided Pavement Display With Wheels;0;1;A;01.7;03;01703;01703001;0;;;;;;;;;;
09.10.4201;A1 60*85 TEKRLEKLİ PANO ÇFT YÖN GNYE 42 ÇİFT YAY;Double Side Display with wheels A1;TEKERLEKLİ KALDIRIM PANO ÇİFT YÖN;Double Sided Pavement Display With Wheels;0;1;A;01.7;03;01703;01703002;0;;;;;;;;;;
09.10.4211;B1 70*100 TEKRLEKLİ PANO ÇFT YÖN GNYE 42;Double Side Display with wheels B1;TEKERLEKLİ KALDIRIM PANO ÇİFT YÖN;Double Sided Pavement Display With Wheels;1;1;A;01.7;03;01703;01703003;0;;;;;;;;;;
09.10.4212;B2 50*70 TEKRLEKLİ PANO ÇFT YÖN GNYE 42;Double Side Display with wheels B2;TEKERLEKLİ KALDIRIM PANO ÇİFT YÖN;Double Sided Pavement Display With Wheels;0;1;A;01.7;03;01703;01703004;0;;;;;;;;;;
09.01.3201;A1 AYAKLI A PANO 32 MM 60*85 DIŞ MEKAN;Display A 32 mm Outdoor A1;A PANO DIŞ MEKAN;Outdoor Poster Display “A”;0;1;A;01.7;04;01704;01704001;0;;;;;;;;;;
09.01.3211;B1 AYAKLI A PANO 32 MM 70*100 DIŞ MEKAN;Display A 32 mm Outdoor B1;A PANO DIŞ MEKAN;Outdoor Poster Display “A”;0;1;A;01.7;04;01704;01704002;0;;;;;;;;;;
09.01.3212;B2 AYAKLI A PANO 32 MM 50*70 DIŞ MEKAN;Display A 32 mm Outdoor B2;A PANO DIŞ MEKAN;Outdoor Poster Display “A”;0;1;A;01.7;04;01704;01704003;0;;;;;;;;;;
30.10.2201;B.MANDAL TOPUZ 8 MAŞA SET SEF;Big Clamp Message Holder 8 L.Set Transpa;Büyük Mandal - TABAN SET;Big Clamp Message Holder Set;0;10;A;02.1;01;02101;02101001;0;;;;;;;;;;
30.10.2202;B.MANDAL TOPUZ 8 MAŞA SET SIY;Big Clamp Message Holder 8 Labelling Set;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101002;0;;;;;;;;;;
30.10.2221;B.MANDAL TOPUZ ÇUBUK  8 MAŞA SET 50 MM SEF;Big Clamp Message Holder 8 L.Set 50 Tran;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101003;0;;;;;;;;;;
30.10.2222;B.MANDAL TOPUZ ÇUBUK  8 MAŞA SET 50 MM SIY;Big Clamp Message Holder 8 L.Set 50 Blac;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101004;0;;;;;;;;;;
30.11.2201;B.MANDAL 8 MAŞA SET PL KLİPS SEF;BİG CLAMP 8  MESSAGE HOLDER PL CLIPS TRANSPARENT;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101005;0;;;;;;;;;;
30.11.2202;B.MANDAL 8 MAŞA SET PL KLİPS SİY;BİG CLAMP 8  MESSAGE HOLDER PL CLIPS Black;Büyük Mandal - TABAN SET;Big Clamp SET;10;10;A;02.1;01;02101;02101006;0;;;;;;;;;;
N/A;B.MANDAL 8 MAŞA SET PL KLİPS SEF (50MM);BİG CLAMP 8  MESSAGE HOLDER PL CLIPS TRANSPARENT 50MM;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101007;0;;;;;;;;;;
N/A;B.MANDAL 8 MAŞA SET PL KLİPS SİY (50MM);BİG CLAMP 8  MESSAGE HOLDER PL CLIPS Black 50MM;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101008;0;;;;;;;;;;
30.10.2101;B.MANDAL 6 MAŞA SET SEF;Big Clamp Message Holder 6 L.Set Transpa;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101009;0;;;;;;;;;;
30.10.2102;B.MANDAL 6 MAŞA SET SIY;Big Clamp Message Holder 6 Labelling Set;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101010;0;;;;;;;;;;
30.10.2121;B.MANDAL TOPUZ ÇUBUK  6 MAŞA SET 50 MM SEF;Big Clamp Message Holder 6 L.Set 50 Tran;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101011;0;;;;;;;;;;
30.10.2122;B.MANDAL TOPUZ ÇUBUK  6 MAŞA SET 50 MM SIY;Big Clamp Message Holder 6 L.Set 50 Blac;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101012;0;;;;;;;;;;
N/A;B.MANDAL 6 MAŞA SET PL KLİPS SEF;BİG CLAMP 6  MESSAGE HOLDER PL CLIPS TRANSPARENT;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101013;0;;;;;;;;;;
N/A;B.MANDAL 6 MAŞA SET PL KLİPS SİY;BİG CLAMP 6  MESSAGE HOLDER PL CLIPS Black;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101014;0;;;;;;;;;;
N/A;B.MANDAL 6 MAŞA SET PL KLİPS SEF (50MM);BİG CLAMP 6  MESSAGE HOLDER PL CLIPS TRANSPARENT 50MM;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101015;0;;;;;;;;;;
N/A;B.MANDAL 6 MAŞA SET PL KLİPS SİY (50MM);BİG CLAMP 6  MESSAGE HOLDER PL CLIPS Black 50MM;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101016;0;;;;;;;;;;
30.10.2301;B.MANDAL TOPUZ 2.5 OVAL SET SEF;Big Clamp Oval Message Holder 2,5 L.Set ;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101017;0;;;;;;;;;;
30.10.2302;B.MANDAL TOPUZ 2.5 OVAL SET SIY;Big Clamp Oval Msg Holder 2,5 L.Set Blac;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101018;0;;;;;;;;;;
30.10.2321;B.MANDAL TOPUZ ÇUBUK  2.5 OVAL SET 50 MM SEF;Big Clamp Oval Message Holder 2,5 L.Set ;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101019;0;;;;;;;;;;
30.10.2322;B.MANDAL TOPUZ ÇUBUK  2.5 OVAL SET 50 MM SIY;Big Clamp 2.5 OVAL SET 50 MM BLACK;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101020;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ 2.5 OVAL SET SEF (PL KLİPS);Big Clamp Oval Message Holder 2,5 L.Set - PL Clips;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101021;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ 2.5 OVAL SET SIY (PL KLİPS);Big Clamp Oval Msg Holder 2,5 L.Set Blac - PL Clips;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101022;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK  2.5 OVAL SET 50 MM SEF (PL KLİPS);Big Clamp Oval Message Holder 2,5 L.Set - PL Clips - 50MM;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101023;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK  2.5 OVAL SET 50 MM SIY (PL KLİPS);Big Clamp Oval Msg Holder 2,5 L.Set Blac - PL Clips - 50MM;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101024;0;;;;;;;;;;
30.10.2401;B.MANDAL TOPUZ 5 OVAL SET SEF;Big Clamp Oval Message Holder 5 L.Set Tr;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101025;0;;;;;;;;;;
30.10.2402;B.MANDAL TOPUZ 5 OVAL SET SIY;Big Clamp Oval Message Holder 5 L.Set Bl;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101026;0;;;;;;;;;;
30.10.2421;B.MANDAL TOPUZ ÇUBUK  5 OVAL SET 50 MM SEF;Big Clamp Oval Message Holder 5 L.Set 50;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101027;0;;;;;;;;;;
30.10.2422;B.MANDAL TOPUZ ÇUBUK  5 OVAL SET 50 MM SIY;Big Clamp 5 OVAL SET 50 MM BLACK;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101028;0;;;;;;;;;;
30.11.2401;B.MANDAL 5 OVAL SET PL KLİPS SEF ;"BİG CLAMP OVAL MESSAGE HOLDER 5 L.SET TR PL CLİPS
";Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101029;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ 5 OVAL SET SIY (PL KLİPS);Big Clamp Oval Message Holder 5 L.Set Bl - PL Clips;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101030;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK  5 OVAL SET 50 MM SEF (PL KLİPS);B.MANDAL TOPUZ ÇUBUK  5 OVAL SET 50 MM SEF - PL Clips;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101031;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK  5 OVAL SET 50 MM SIY (PL KLİPS);Big Clamp Oval Message Holder 5 L.Set Bl - PL Clips - 50MM;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101032;0;;;;;;;;;;
30.10.2501;B.MANDAL TOPUZ K.MANDALL SET SEF;Big Clamp Small Clamp Set Transparent;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101033;0;;;;;;;;;;
30.10.2502;B.MANDAL TOPUZ K.MANDAL SET SİY;Big Clamp Small Clamp Set Black;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101034;0;;;;;;;;;;
30.10.2521;B.MANDAL TOPUZ ÇUBUK K.MANDAL SET 50 MM SEF;Big Clamp Small Clamp Set 50 mm Transpar;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101035;0;;;;;;;;;;
30.10.2522;B.MANDAL TOPUZ ÇUBUK K.MANDALL SET 50 MM SIY;Big Clamp Small Clamp Set 50 mm Black;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101036;0;;;;;;;;;;
30.10.3501;B.MANDAL TOPUZ K.MANDAL SET PL KLİPS SEF;B&S Clamp Labelling Set Plastic Clips;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101037;0;;;;;;;;;;
30.10.3502;B.MANDAL TOPUZ K.MANDAL SET PL KLİPS SİY;Big Clamp Small CLamp SET BLACK PL KLP;Büyük Mandal - TABAN SET;Big Clamp SET;0;10;A;02.1;01;02101;02101038;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK K.MANDAL SET 50 MM SEF (PL KLİPS);Big Clamp Small Clamp Set 50 mm Transpar - PL Clips;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101039;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK K.MANDALL SET 50 MM SIY (PL KLİPS);Big Clamp Small Clamp Set 50 mm Black - PL Clips;Büyük Mandal - TABAN SET;Big Clamp SET;0;0;K;02.1;01;02101;02101040;0;;;;;;;;;;
